2026-08-29 07:47:30.455 INFO: ===========VERIFYING SETTINGS===========
2026-08-29 07:47:30.456 INFO: MACE version: 0.3.14
2026-08-29 07:47:30.664 INFO: CUDA version: 12.8, CUDA device: 0
2026-08-29 07:47:30.838 INFO: ===========LOADING INPUT DATA===========
2026-08-29 07:47:30.838 INFO: Using heads: ['Default']
2026-08-29 07:47:30.838 INFO: Using the key specifications to parse data:
2026-08-29 07:47:30.838 INFO: Default: KeySpecification(info_keys={'energy': 'energy', 'stress': 'REF_stress', 'virials': 'REF_virials', 'dipole': 'dipole', 'head': 'head', 'elec_temp': 'elec_temp', 'total_charge': 'total_charge', 'polarizability': 'polarizability', 'total_spin': 'total_spin'}, arrays_keys={'forces': 'forces', 'charges': 'REF_charges'})
2026-08-29 07:47:30.838 INFO: =============    Processing head Default     ===========
2026-08-29 07:47:30.900 WARNING: Since ASE version 3.23.0b1, using energy_key 'energy' is no longer safe when communicating between MACE and ASE. We recommend using a different key, rewriting 'energy' to 'REF_energy'. You need to use --energy_key='REF_energy' to specify the chosen key name.
2026-08-29 07:47:30.907 WARNING: Since ASE version 3.23.0b1, using forces_key 'forces' is no longer safe when communicating between MACE and ASE. We recommend using a different key, rewriting 'forces' to 'REF_forces'. You need to use --forces_key='REF_forces' to specify the chosen key name.
2026-08-29 07:47:30.915 INFO: Training set 1/1 [energy: 50, stress: 0, virials: 0, dipole components: 0, head: 50, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 50, charges: 0]
2026-08-29 07:47:30.915 INFO: Total Training set [energy: 50, stress: 0, virials: 0, dipole components: 0, head: 50, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 50, charges: 0]
2026-08-29 07:47:31.415 WARNING: Since ASE version 3.23.0b1, using energy_key 'energy' is no longer safe when communicating between MACE and ASE. We recommend using a different key, rewriting 'energy' to 'REF_energy'. You need to use --energy_key='REF_energy' to specify the chosen key name.
2026-08-29 07:47:31.506 WARNING: Since ASE version 3.23.0b1, using forces_key 'forces' is no longer safe when communicating between MACE and ASE. We recommend using a different key, rewriting 'forces' to 'REF_forces'. You need to use --forces_key='REF_forces' to specify the chosen key name.
2026-08-29 07:47:31.629 INFO: Validation set 1/1 [energy: 800, stress: 0, virials: 0, dipole components: 0, head: 800, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 800, charges: 0]
2026-08-29 07:47:31.632 INFO: Total Validation set [energy: 800, stress: 0, virials: 0, dipole components: 0, head: 800, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 800, charges: 0]
2026-08-29 07:47:40.605 WARNING: Since ASE version 3.23.0b1, using energy_key 'energy' is no longer safe when communicating between MACE and ASE. We recommend using a different key, rewriting 'energy' to 'REF_energy'. You need to use --energy_key='REF_energy' to specify the chosen key name.
2026-08-29 07:47:42.415 WARNING: Since ASE version 3.23.0b1, using forces_key 'forces' is no longer safe when communicating between MACE and ASE. We recommend using a different key, rewriting 'forces' to 'REF_forces'. You need to use --forces_key='REF_forces' to specify the chosen key name.
2026-08-29 07:47:44.838 INFO: Test set 1/1 [energy: 15150, stress: 0, virials: 0, dipole components: 0, head: 15150, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 15150, charges: 0]
2026-08-29 07:47:44.903 INFO: Total Test set [energy: 15150, stress: 0, virials: 0, dipole components: 0, head: 15150, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 15150, charges: 0]
2026-08-29 07:47:44.903 INFO: Total number of configurations: train=50, valid=800, tests=[Default_Default: 15150],
2026-08-29 07:47:44.915 INFO: Atomic Numbers used: [3, 15, 16]
2026-08-29 07:47:44.915 INFO: Isolated Atomic Energies (E0s) not in training file, using command line argument
2026-08-29 07:47:44.915 INFO: Computing average Atomic Energies using least squares regression
2026-08-29 07:47:44.933 INFO: Atomic Energies used (z: eV) for head Default: {3: -3.947292652083176, 15: -1.3157642173610586, 16: -5.263056869444234}
2026-08-29 07:47:44.933 INFO: Processing datasets for head 'Default'
2026-08-29 07:47:45.036 INFO: Combining 1 list datasets for head 'Default'
2026-08-29 07:47:46.161 INFO: Combining 1 list datasets for head 'Default_valid'
2026-08-29 07:47:46.161 INFO: Combined validation datasets for Default
2026-08-29 07:47:46.161 INFO: Head 'Default' training dataset size: 50
2026-08-29 07:47:46.162 INFO: Computing average number of neighbors
2026-08-29 07:47:46.539 INFO: Average number of neighbors: 25.0576171875
2026-08-29 07:47:46.540 INFO: During training the following quantities will be reported: energy, forces
2026-08-29 07:47:46.540 INFO: ===========MODEL DETAILS===========
2026-08-29 07:47:46.616 INFO: Building model
2026-08-29 07:47:46.616 INFO: Message passing with 64 channels and max_L=1 (64x0e + 64x1o)
2026-08-29 07:47:46.616 INFO: 2 layers, each with correlation order: 3 (body order: 4) and spherical harmonics up to: l=3
2026-08-29 07:47:46.616 INFO: 8 radial and 5 basis functions
2026-08-29 07:47:46.616 INFO: Radial cutoff: 5.0 A (total receptive field for each atom: 10.0 A)
2026-08-29 07:47:46.616 INFO: Distance transform for radial basis functions: None
2026-08-29 07:47:46.616 INFO: Hidden irreps: 64x0e + 64x1o
2026-08-29 07:47:48.131 INFO: Total number of parameters: 241296
2026-08-29 07:47:48.132 INFO: 
2026-08-29 07:47:48.132 INFO: ===========OPTIMIZER INFORMATION===========
2026-08-29 07:47:48.132 INFO: Using ADAM as parameter optimizer
2026-08-29 07:47:48.132 INFO: Batch size: 4
2026-08-29 07:47:48.132 INFO: Using Exponential Moving Average with decay: 0.99
2026-08-29 07:47:48.132 INFO: Number of gradient updates: 6250
2026-08-29 07:47:48.132 INFO: Learning rate: 0.01, weight decay: 5e-07
2026-08-29 07:47:48.132 INFO: WeightedEnergyForcesLoss(energy_weight=1.000, forces_weight=20.000)
2026-08-29 07:47:48.134 WARNING: Cannot find checkpoint with tag 'MACE_FPS_50_DFT_Li3PS4_run-123' in './checkpoints'
2026-08-29 07:47:48.139 INFO: Using gradient clipping with tolerance=10.000
2026-08-29 07:47:48.139 INFO: 
2026-08-29 07:47:48.139 INFO: ===========TRAINING===========
2026-08-29 07:47:48.139 INFO: Started training, reporting errors on validation set
2026-08-29 07:47:48.139 INFO: Loss metrics on validation set
2026-08-29 07:47:58.748 INFO: Initial: head: Default, loss=1.92835581, RMSE_E_per_atom=   55.85 meV, RMSE_F=  620.90 meV / A
2026-08-29 07:48:08.411 INFO: Epoch 0: head: Default, loss=0.96919310, RMSE_E_per_atom=  291.79 meV, RMSE_F=  435.41 meV / A
2026-08-29 07:48:14.821 INFO: Epoch 1: head: Default, loss=0.56116354, RMSE_E_per_atom=  369.24 meV, RMSE_F=  324.68 meV / A
2026-08-29 07:48:20.984 INFO: Epoch 2: head: Default, loss=0.42499977, RMSE_E_per_atom=  365.57 meV, RMSE_F=  279.85 meV / A
2026-08-29 07:48:27.196 INFO: Epoch 3: head: Default, loss=0.33286536, RMSE_E_per_atom=  333.18 meV, RMSE_F=  247.03 meV / A
2026-08-29 07:48:33.373 INFO: Epoch 4: head: Default, loss=0.24092311, RMSE_E_per_atom=  263.20 meV, RMSE_F=  211.47 meV / A
2026-08-29 07:48:39.538 INFO: Epoch 5: head: Default, loss=0.18687248, RMSE_E_per_atom=  177.65 meV, RMSE_F=  189.20 meV / A
2026-08-29 07:48:45.790 INFO: Epoch 6: head: Default, loss=0.15718046, RMSE_E_per_atom=  110.63 meV, RMSE_F=  175.57 meV / A
2026-08-29 07:48:51.942 INFO: Epoch 7: head: Default, loss=0.13750860, RMSE_E_per_atom=   81.30 meV, RMSE_F=  164.84 meV / A
2026-08-29 07:48:58.144 INFO: Epoch 8: head: Default, loss=0.11806382, RMSE_E_per_atom=   69.09 meV, RMSE_F=  152.89 meV / A
2026-08-29 07:49:04.341 INFO: Epoch 9: head: Default, loss=0.10196867, RMSE_E_per_atom=   59.80 meV, RMSE_F=  142.18 meV / A
2026-08-29 07:49:10.567 INFO: Epoch 10: head: Default, loss=0.08969333, RMSE_E_per_atom=   55.83 meV, RMSE_F=  133.35 meV / A
2026-08-29 07:49:16.752 INFO: Epoch 11: head: Default, loss=0.07920368, RMSE_E_per_atom=   52.47 meV, RMSE_F=  125.31 meV / A
2026-08-29 07:49:22.952 INFO: Epoch 12: head: Default, loss=0.07016754, RMSE_E_per_atom=   44.58 meV, RMSE_F=  118.04 meV / A
2026-08-29 07:49:29.172 INFO: Epoch 13: head: Default, loss=0.06239472, RMSE_E_per_atom=   40.51 meV, RMSE_F=  111.34 meV / A
2026-08-29 07:49:35.343 INFO: Epoch 14: head: Default, loss=0.05609627, RMSE_E_per_atom=   36.90 meV, RMSE_F=  105.60 meV / A
2026-08-29 07:49:41.589 INFO: Epoch 15: head: Default, loss=0.05088278, RMSE_E_per_atom=   31.25 meV, RMSE_F=  100.64 meV / A
2026-08-29 07:49:47.780 INFO: Epoch 16: head: Default, loss=0.04696227, RMSE_E_per_atom=   28.92 meV, RMSE_F=   96.70 meV / A
2026-08-29 07:49:54.015 INFO: Epoch 17: head: Default, loss=0.04351222, RMSE_E_per_atom=   25.58 meV, RMSE_F=   93.11 meV / A
2026-08-29 07:50:00.258 INFO: Epoch 18: head: Default, loss=0.04074452, RMSE_E_per_atom=   23.62 meV, RMSE_F=   90.12 meV / A
2026-08-29 07:50:06.448 INFO: Epoch 19: head: Default, loss=0.03830184, RMSE_E_per_atom=   22.52 meV, RMSE_F=   87.38 meV / A
2026-08-29 07:50:12.683 INFO: Epoch 20: head: Default, loss=0.03616652, RMSE_E_per_atom=   21.40 meV, RMSE_F=   84.91 meV / A
2026-08-29 07:50:18.903 INFO: Epoch 21: head: Default, loss=0.03427317, RMSE_E_per_atom=   19.25 meV, RMSE_F=   82.68 meV / A
2026-08-29 07:50:25.119 INFO: Epoch 22: head: Default, loss=0.03264117, RMSE_E_per_atom=   16.14 meV, RMSE_F=   80.72 meV / A
2026-08-29 07:50:31.297 INFO: Epoch 23: head: Default, loss=0.03124522, RMSE_E_per_atom=   14.73 meV, RMSE_F=   78.98 meV / A
2026-08-29 07:50:37.478 INFO: Epoch 24: head: Default, loss=0.02992998, RMSE_E_per_atom=   11.76 meV, RMSE_F=   77.32 meV / A
2026-08-29 07:50:43.691 INFO: Epoch 25: head: Default, loss=0.02872861, RMSE_E_per_atom=   11.35 meV, RMSE_F=   75.76 meV / A
2026-08-29 07:50:49.889 INFO: Epoch 26: head: Default, loss=0.02770940, RMSE_E_per_atom=    9.80 meV, RMSE_F=   74.41 meV / A
2026-08-29 07:50:56.057 INFO: Epoch 27: head: Default, loss=0.02663178, RMSE_E_per_atom=    9.58 meV, RMSE_F=   72.95 meV / A
2026-08-29 07:51:02.236 INFO: Epoch 28: head: Default, loss=0.02574253, RMSE_E_per_atom=    9.64 meV, RMSE_F=   71.72 meV / A
2026-08-29 07:51:08.405 INFO: Epoch 29: head: Default, loss=0.02491539, RMSE_E_per_atom=    9.27 meV, RMSE_F=   70.56 meV / A
2026-08-29 07:51:14.574 INFO: Epoch 30: head: Default, loss=0.02413754, RMSE_E_per_atom=    8.31 meV, RMSE_F=   69.46 meV / A
2026-08-29 07:51:20.750 INFO: Epoch 31: head: Default, loss=0.02334082, RMSE_E_per_atom=    7.37 meV, RMSE_F=   68.30 meV / A
2026-08-29 07:51:26.905 INFO: Epoch 32: head: Default, loss=0.02252967, RMSE_E_per_atom=    6.85 meV, RMSE_F=   67.11 meV / A
2026-08-29 07:51:33.086 INFO: Epoch 33: head: Default, loss=0.02175140, RMSE_E_per_atom=    5.92 meV, RMSE_F=   65.94 meV / A
2026-08-29 07:51:39.234 INFO: Epoch 34: head: Default, loss=0.02098921, RMSE_E_per_atom=    5.50 meV, RMSE_F=   64.78 meV / A
2026-08-29 07:51:45.375 INFO: Epoch 35: head: Default, loss=0.02027173, RMSE_E_per_atom=    5.73 meV, RMSE_F=   63.66 meV / A
2026-08-29 07:51:51.504 INFO: Epoch 36: head: Default, loss=0.01963360, RMSE_E_per_atom=    5.08 meV, RMSE_F=   62.65 meV / A
2026-08-29 07:51:57.659 INFO: Epoch 37: head: Default, loss=0.01901899, RMSE_E_per_atom=    5.03 meV, RMSE_F=   61.66 meV / A
2026-08-29 07:52:03.808 INFO: Epoch 38: head: Default, loss=0.01844263, RMSE_E_per_atom=    4.69 meV, RMSE_F=   60.72 meV / A
2026-08-29 07:52:09.944 INFO: Epoch 39: head: Default, loss=0.01791843, RMSE_E_per_atom=    4.56 meV, RMSE_F=   59.86 meV / A
2026-08-29 07:52:16.094 INFO: Epoch 40: head: Default, loss=0.01742383, RMSE_E_per_atom=    5.18 meV, RMSE_F=   59.02 meV / A
