2026-08-29 07:28:12.645 INFO: ===========VERIFYING SETTINGS===========
2026-08-29 07:28:12.647 INFO: MACE version: 0.3.14
2026-08-29 07:28:12.921 INFO: CUDA version: 12.8, CUDA device: 0
2026-08-29 07:28:13.425 INFO: ===========LOADING INPUT DATA===========
2026-08-29 07:28:13.425 INFO: Using heads: ['Default']
2026-08-29 07:28:13.425 INFO: Using the key specifications to parse data:
2026-08-29 07:28:13.425 INFO: Default: KeySpecification(info_keys={'energy': 'energy', 'stress': 'REF_stress', 'virials': 'REF_virials', 'dipole': 'dipole', 'head': 'head', 'elec_temp': 'elec_temp', 'total_charge': 'total_charge', 'polarizability': 'polarizability', 'total_spin': 'total_spin'}, arrays_keys={'forces': 'forces', 'charges': 'REF_charges'})
2026-08-29 07:28:13.425 INFO: =============    Processing head Default     ===========
2026-08-29 07:28:13.470 WARNING: Since ASE version 3.23.0b1, using energy_key 'energy' is no longer safe when communicating between MACE and ASE. We recommend using a different key, rewriting 'energy' to 'REF_energy'. You need to use --energy_key='REF_energy' to specify the chosen key name.
2026-08-29 07:28:13.472 WARNING: Since ASE version 3.23.0b1, using forces_key 'forces' is no longer safe when communicating between MACE and ASE. We recommend using a different key, rewriting 'forces' to 'REF_forces'. You need to use --forces_key='REF_forces' to specify the chosen key name.
2026-08-29 07:28:13.475 INFO: Training set 1/1 [energy: 15, stress: 0, virials: 0, dipole components: 0, head: 15, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 15, charges: 0]
2026-08-29 07:28:13.475 INFO: Total Training set [energy: 15, stress: 0, virials: 0, dipole components: 0, head: 15, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 15, charges: 0]
2026-08-29 07:28:13.977 WARNING: Since ASE version 3.23.0b1, using energy_key 'energy' is no longer safe when communicating between MACE and ASE. We recommend using a different key, rewriting 'energy' to 'REF_energy'. You need to use --energy_key='REF_energy' to specify the chosen key name.
2026-08-29 07:28:14.070 WARNING: Since ASE version 3.23.0b1, using forces_key 'forces' is no longer safe when communicating between MACE and ASE. We recommend using a different key, rewriting 'forces' to 'REF_forces'. You need to use --forces_key='REF_forces' to specify the chosen key name.
2026-08-29 07:28:14.193 INFO: Validation set 1/1 [energy: 800, stress: 0, virials: 0, dipole components: 0, head: 800, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 800, charges: 0]
2026-08-29 07:28:14.197 INFO: Total Validation set [energy: 800, stress: 0, virials: 0, dipole components: 0, head: 800, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 800, charges: 0]
2026-08-29 07:28:23.395 WARNING: Since ASE version 3.23.0b1, using energy_key 'energy' is no longer safe when communicating between MACE and ASE. We recommend using a different key, rewriting 'energy' to 'REF_energy'. You need to use --energy_key='REF_energy' to specify the chosen key name.
2026-08-29 07:28:25.199 WARNING: Since ASE version 3.23.0b1, using forces_key 'forces' is no longer safe when communicating between MACE and ASE. We recommend using a different key, rewriting 'forces' to 'REF_forces'. You need to use --forces_key='REF_forces' to specify the chosen key name.
2026-08-29 07:28:27.637 INFO: Test set 1/1 [energy: 15185, stress: 0, virials: 0, dipole components: 0, head: 15185, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 15185, charges: 0]
2026-08-29 07:28:27.700 INFO: Total Test set [energy: 15185, stress: 0, virials: 0, dipole components: 0, head: 15185, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 15185, charges: 0]
2026-08-29 07:28:27.700 INFO: Total number of configurations: train=15, valid=800, tests=[Default_Default: 15185],
2026-08-29 07:28:27.711 INFO: Atomic Numbers used: [3, 15, 16]
2026-08-29 07:28:27.711 INFO: Isolated Atomic Energies (E0s) not in training file, using command line argument
2026-08-29 07:28:27.711 INFO: Computing average Atomic Energies using least squares regression
2026-08-29 07:28:27.733 INFO: Atomic Energies used (z: eV) for head Default: {3: -3.952956004259618, 15: -1.317652001419872, 16: -5.27060800567949}
2026-08-29 07:28:27.733 INFO: Processing datasets for head 'Default'
2026-08-29 07:28:27.788 INFO: Combining 1 list datasets for head 'Default'
2026-08-29 07:28:28.917 INFO: Combining 1 list datasets for head 'Default_valid'
2026-08-29 07:28:28.917 INFO: Combined validation datasets for Default
2026-08-29 07:28:28.917 INFO: Head 'Default' training dataset size: 15
2026-08-29 07:28:28.918 INFO: Computing average number of neighbors
2026-08-29 07:28:29.209 INFO: Average number of neighbors: 25.02474021911621
2026-08-29 07:28:29.210 INFO: During training the following quantities will be reported: energy, forces
2026-08-29 07:28:29.210 INFO: ===========MODEL DETAILS===========
2026-08-29 07:28:29.253 INFO: Building model
2026-08-29 07:28:29.253 INFO: Message passing with 64 channels and max_L=1 (64x0e + 64x1o)
2026-08-29 07:28:29.253 INFO: 2 layers, each with correlation order: 3 (body order: 4) and spherical harmonics up to: l=3
2026-08-29 07:28:29.253 INFO: 8 radial and 5 basis functions
2026-08-29 07:28:29.253 INFO: Radial cutoff: 5.0 A (total receptive field for each atom: 10.0 A)
2026-08-29 07:28:29.253 INFO: Distance transform for radial basis functions: None
2026-08-29 07:28:29.253 INFO: Hidden irreps: 64x0e + 64x1o
2026-08-29 07:28:30.521 INFO: Total number of parameters: 241296
2026-08-29 07:28:30.521 INFO: 
2026-08-29 07:28:30.521 INFO: ===========OPTIMIZER INFORMATION===========
2026-08-29 07:28:30.521 INFO: Using ADAM as parameter optimizer
2026-08-29 07:28:30.521 INFO: Batch size: 4
2026-08-29 07:28:30.522 INFO: Using Exponential Moving Average with decay: 0.99
2026-08-29 07:28:30.522 INFO: Number of gradient updates: 1875
2026-08-29 07:28:30.522 INFO: Learning rate: 0.01, weight decay: 5e-07
2026-08-29 07:28:30.522 INFO: WeightedEnergyForcesLoss(energy_weight=1.000, forces_weight=20.000)
2026-08-29 07:28:30.522 WARNING: Cannot find checkpoint with tag 'MACE_FPS_15_DFT_Li3PS4_run-123' in './checkpoints'
2026-08-29 07:28:30.528 INFO: Using gradient clipping with tolerance=10.000
2026-08-29 07:28:30.528 INFO: 
2026-08-29 07:28:30.528 INFO: ===========TRAINING===========
2026-08-29 07:28:30.528 INFO: Started training, reporting errors on validation set
2026-08-29 07:28:30.528 INFO: Loss metrics on validation set
2026-08-29 07:28:40.571 INFO: Initial: head: Default, loss=1.96465755, RMSE_E_per_atom=   53.63 meV, RMSE_F=  626.73 meV / A
2026-08-29 07:28:48.109 INFO: Epoch 0: head: Default, loss=1.89381611, RMSE_E_per_atom=   51.99 meV, RMSE_F=  615.33 meV / A
2026-08-29 07:28:55.391 INFO: Epoch 1: head: Default, loss=1.74620819, RMSE_E_per_atom=   63.08 meV, RMSE_F=  590.80 meV / A
2026-08-29 07:29:01.046 INFO: Epoch 2: head: Default, loss=1.45492065, RMSE_E_per_atom=  125.14 meV, RMSE_F=  538.70 meV / A
2026-08-29 07:29:06.681 INFO: Epoch 3: head: Default, loss=1.06907499, RMSE_E_per_atom=  268.68 meV, RMSE_F=  458.48 meV / A
2026-08-29 07:29:12.322 INFO: Epoch 4: head: Default, loss=0.68990397, RMSE_E_per_atom=  411.12 meV, RMSE_F=  359.90 meV / A
2026-08-29 07:29:17.944 INFO: Epoch 5: head: Default, loss=0.63004434, RMSE_E_per_atom=  424.92 meV, RMSE_F=  342.03 meV / A
2026-08-29 07:29:23.578 INFO: Epoch 6: head: Default, loss=0.62389058, RMSE_E_per_atom=  374.60 meV, RMSE_F=  343.16 meV / A
2026-08-29 07:29:29.201 INFO: Epoch 7: head: Default, loss=0.57898253, RMSE_E_per_atom=  363.53 meV, RMSE_F=  330.44 meV / A
2026-08-29 07:29:34.829 INFO: Epoch 8: head: Default, loss=0.53809649, RMSE_E_per_atom=  387.36 meV, RMSE_F=  316.41 meV / A
2026-08-29 07:29:40.459 INFO: Epoch 9: head: Default, loss=0.50536710, RMSE_E_per_atom=  385.44 meV, RMSE_F=  306.01 meV / A
2026-08-29 07:29:46.109 INFO: Epoch 10: head: Default, loss=0.46710545, RMSE_E_per_atom=  361.13 meV, RMSE_F=  294.79 meV / A
2026-08-29 07:29:51.745 INFO: Epoch 11: head: Default, loss=0.43944618, RMSE_E_per_atom=  346.54 meV, RMSE_F=  286.16 meV / A
2026-08-29 07:29:57.371 INFO: Epoch 12: head: Default, loss=0.41394779, RMSE_E_per_atom=  343.29 meV, RMSE_F=  277.30 meV / A
2026-08-29 07:30:02.998 INFO: Epoch 13: head: Default, loss=0.39556521, RMSE_E_per_atom=  331.91 meV, RMSE_F=  271.30 meV / A
2026-08-29 07:30:08.631 INFO: Epoch 14: head: Default, loss=0.36900672, RMSE_E_per_atom=  332.04 meV, RMSE_F=  261.32 meV / A
2026-08-29 07:30:14.263 INFO: Epoch 15: head: Default, loss=0.34963953, RMSE_E_per_atom=  319.92 meV, RMSE_F=  254.58 meV / A
2026-08-29 07:30:19.889 INFO: Epoch 16: head: Default, loss=0.32731250, RMSE_E_per_atom=  303.41 meV, RMSE_F=  246.70 meV / A
2026-08-29 07:30:25.520 INFO: Epoch 17: head: Default, loss=0.30830631, RMSE_E_per_atom=  287.22 meV, RMSE_F=  239.87 meV / A
2026-08-29 07:30:31.147 INFO: Epoch 18: head: Default, loss=0.28553504, RMSE_E_per_atom=  276.56 meV, RMSE_F=  230.83 meV / A
2026-08-29 07:30:36.774 INFO: Epoch 19: head: Default, loss=0.26938909, RMSE_E_per_atom=  258.51 meV, RMSE_F=  224.80 meV / A
2026-08-29 07:30:42.408 INFO: Epoch 20: head: Default, loss=0.25113061, RMSE_E_per_atom=  239.26 meV, RMSE_F=  217.63 meV / A
2026-08-29 07:30:48.033 INFO: Epoch 21: head: Default, loss=0.23089422, RMSE_E_per_atom=  225.16 meV, RMSE_F=  208.91 meV / A
2026-08-29 07:30:53.677 INFO: Epoch 22: head: Default, loss=0.22217558, RMSE_E_per_atom=  207.09 meV, RMSE_F=  205.65 meV / A
2026-08-29 07:30:59.316 INFO: Epoch 23: head: Default, loss=0.21064001, RMSE_E_per_atom=  191.94 meV, RMSE_F=  200.71 meV / A
2026-08-29 07:31:04.947 INFO: Epoch 24: head: Default, loss=0.19959307, RMSE_E_per_atom=  177.61 meV, RMSE_F=  195.81 meV / A
2026-08-29 07:31:10.572 INFO: Epoch 25: head: Default, loss=0.19334406, RMSE_E_per_atom=  162.54 meV, RMSE_F=  193.26 meV / A
2026-08-29 07:31:16.212 INFO: Epoch 26: head: Default, loss=0.18729651, RMSE_E_per_atom=  151.19 meV, RMSE_F=  190.57 meV / A
2026-08-29 07:31:21.842 INFO: Epoch 27: head: Default, loss=0.17772983, RMSE_E_per_atom=  141.07 meV, RMSE_F=  185.88 meV / A
2026-08-29 07:31:27.482 INFO: Epoch 28: head: Default, loss=0.17193374, RMSE_E_per_atom=  126.53 meV, RMSE_F=  183.27 meV / A
2026-08-29 07:31:33.108 INFO: Epoch 29: head: Default, loss=0.16535373, RMSE_E_per_atom=  117.70 meV, RMSE_F=  179.94 meV / A
2026-08-29 07:31:38.745 INFO: Epoch 30: head: Default, loss=0.15959240, RMSE_E_per_atom=  109.29 meV, RMSE_F=  176.98 meV / A
2026-08-29 07:31:44.376 INFO: Epoch 31: head: Default, loss=0.15304914, RMSE_E_per_atom=   99.13 meV, RMSE_F=  173.55 meV / A
2026-08-29 07:31:50.007 INFO: Epoch 32: head: Default, loss=0.14644279, RMSE_E_per_atom=   92.57 meV, RMSE_F=  169.88 meV / A
2026-08-29 07:31:55.649 INFO: Epoch 33: head: Default, loss=0.14082658, RMSE_E_per_atom=   86.83 meV, RMSE_F=  166.70 meV / A
2026-08-29 07:32:01.278 INFO: Epoch 34: head: Default, loss=0.13421433, RMSE_E_per_atom=   80.67 meV, RMSE_F=  162.84 meV / A
2026-08-29 07:32:06.920 INFO: Epoch 35: head: Default, loss=0.12829524, RMSE_E_per_atom=   75.03 meV, RMSE_F=  159.30 meV / A
2026-08-29 07:32:12.556 INFO: Epoch 36: head: Default, loss=0.12366006, RMSE_E_per_atom=   69.44 meV, RMSE_F=  156.50 meV / A
2026-08-29 07:32:18.179 INFO: Epoch 37: head: Default, loss=0.11843219, RMSE_E_per_atom=   67.05 meV, RMSE_F=  153.17 meV / A
2026-08-29 07:32:23.804 INFO: Epoch 38: head: Default, loss=0.11468944, RMSE_E_per_atom=   64.97 meV, RMSE_F=  150.75 meV / A
2026-08-29 07:32:29.441 INFO: Epoch 39: head: Default, loss=0.10994077, RMSE_E_per_atom=   63.75 meV, RMSE_F=  147.60 meV / A
2026-08-29 07:32:35.077 INFO: Epoch 40: head: Default, loss=0.10640357, RMSE_E_per_atom=   61.42 meV, RMSE_F=  145.23 meV / A
